"idno","district","gndr","agea","edu","wkhtot","income","stfdem","stfeco","trstprl","trstprt","trstplt","trstlgl","lrscale"
50541,"Distrikt 12","female",49,NA,38,"1st decile",1,0,2,2,2,5,3
50542,"Distrikt 12","male",30,"ES-ISCED I",31,"4th decile",4,3,0,5,6,2,7
50543,"Distrikt 12","female",56,NA,46,"3rd decile",3,3,3,3,4,2,6
50544,"Distrikt 12","female",NA,"ES-ISCED II",31,"4th decile",0,1,2,2,3,2,3
50545,"Distrikt 12","female",26,NA,29,"1st decile",0,2,5,3,6,7,3
50546,"Distrikt 12","male",39,NA,49,"3rd decile",0,3,5,6,6,6,3
50547,"Distrikt 12","female",32,"ES-ISCED I",54,"2nd decile",3,5,1,1,2,4,5
50548,"Distrikt 12","male",27,"ES-ISCED I",22,"5th decile",5,3,2,5,3,6,8
50549,"Distrikt 12","female",NA,"ES-ISCED II",33,"2nd decile",3,5,1,2,6,3,3
50550,"Distrikt 12","female",46,"ES-ISCED I",40,"3rd decile",2,2,3,6,3,5,7
50551,"Distrikt 12","female",43,NA,44,"2nd decile",2,3,2,1,1,1,7
50552,"Distrikt 12","male",32,"ES-ISCED III",37,"9th decile",9,6,3,5,5,5,5
50553,"Distrikt 12","female",27,"ES-ISCED I",39,"2nd decile",2,7,4,2,5,5,6
50554,"Distrikt 12","male",36,"ES-ISCED I",36,"6th decile",8,4,0,3,2,5,4
50555,"Distrikt 12","female",47,NA,52,"2nd decile",0,3,6,6,4,1,3
50556,"Distrikt 12","female",26,"ES-ISCED I",35,"3rd decile",8,10,1,6,5,3,3
50557,"Distrikt 12","male",40,"ES-ISCED II",44,"7th decile",3,3,0,5,7,5,7
50558,"Distrikt 12","male",49,"ES-ISCED I",55,"5th decile",2,4,5,4,6,4,3
50559,"Distrikt 12","male",33,"ES-ISCED I",26,"6th decile",2,3,6,7,6,5,5
50560,"Distrikt 12","male",53,NA,34,"4th decile",5,4,2,3,1,4,5
50561,"Distrikt 12","female",33,"ES-ISCED I",33,"4th decile",6,6,4,6,4,6,4
50562,"Distrikt 12","female",52,NA,42,"2nd decile",7,2,3,5,3,6,6
50563,"Distrikt 12","female",NA,"ES-ISCED III",32,"5th decile",5,6,2,2,1,5,4
50564,"Distrikt 12","male",NA,"ES-ISCED II",24,"7th decile",7,5,5,3,3,6,2
50565,"Distrikt 12","male",43,"ES-ISCED I",38,"4th decile",5,5,1,3,7,5,7
50566,"Distrikt 12","male",39,NA,53,"3rd decile",0,2,8,6,5,5,5
50567,"Distrikt 12","male",27,NA,39,"4th decile",5,5,3,2,1,1,5
50568,"Distrikt 12","male",38,NA,50,"3rd decile",2,3,5,3,2,6,6
50569,"Distrikt 12","female",22,"ES-ISCED II",45,"4th decile",4,7,5,8,7,7,4
50570,"Distrikt 12","female",17,"ES-ISCED I",35,"3rd decile",2,3,4,3,5,6,4
50571,"Distrikt 12","female",NA,"ES-ISCED II",36,"3rd decile",4,7,4,5,6,6,6
50572,"Distrikt 12","male",41,NA,37,"3rd decile",3,3,6,7,7,6,6
50573,"Distrikt 12","female",NA,"ES-ISCED II",35,"3rd decile",3,4,6,6,9,4,4
50574,"Distrikt 12","male",30,NA,39,"4th decile",4,2,4,6,8,1,3
50575,"Distrikt 12","male",33,"ES-ISCED II",39,"7th decile",1,5,0,2,4,2,5
50576,"Distrikt 12","female",21,"ES-ISCED II",37,"3rd decile",7,9,4,4,4,4,3
50577,"Distrikt 12","female",20,"ES-ISCED I",36,"2nd decile",4,3,6,7,6,2,4
50578,"Distrikt 12","male",23,"ES-ISCED III",48,"6th decile",5,5,4,4,2,7,5
50579,"Distrikt 12","male",26,"ES-ISCED I",36,"4th decile",2,5,7,4,4,5,4
50580,"Distrikt 12","female",40,NA,44,"2nd decile",2,2,8,3,3,6,5
50581,"Distrikt 12","male",55,NA,40,"5th decile",5,5,2,3,5,3,8
50582,"Distrikt 12","female",44,"ES-ISCED I",44,"2nd decile",4,4,6,5,6,8,7
50583,"Distrikt 12","female",41,NA,57,"1st decile",5,3,2,6,5,5,4
50584,"Distrikt 12","female",46,"ES-ISCED I",32,"3rd decile",0,0,3,5,2,3,6
50585,"Distrikt 12","male",28,"ES-ISCED I",45,"4th decile",9,7,2,5,4,7,3
50586,"Distrikt 12","male",NA,"ES-ISCED I",27,"5th decile",8,8,1,3,3,0,4
50587,"Distrikt 12","female",41,NA,59,"1st decile",3,6,4,6,5,1,7
50588,"Distrikt 12","female",25,"ES-ISCED III",32,"6th decile",8,7,0,3,4,4,2
50589,"Distrikt 12","female",24,"ES-ISCED III",45,"6th decile",7,7,3,5,5,6,4
50590,"Distrikt 12","male",21,"ES-ISCED II",41,"6th decile",0,0,3,4,4,6,3
50591,"Distrikt 12","female",49,"ES-ISCED I",34,"2nd decile",6,3,2,6,6,7,10
50592,"Distrikt 12","female",18,"ES-ISCED I",31,"3rd decile",6,6,5,7,9,3,5
50593,"Distrikt 12","male",34,NA,49,"3rd decile",6,8,7,5,5,6,4
50594,"Distrikt 12","female",27,"ES-ISCED I",33,"2nd decile",2,3,2,3,0,6,1
50595,"Distrikt 12","female",20,"ES-ISCED I",39,"4th decile",3,4,6,7,7,5,5
50596,"Distrikt 12","male",46,NA,42,"2nd decile",1,3,6,6,7,9,5
50597,"Distrikt 12","male",36,NA,42,"3rd decile",2,3,3,5,6,5,6
50598,"Distrikt 12","male",39,"ES-ISCED I",30,"6th decile",1,1,2,4,3,4,4
50599,"Distrikt 12","male",23,"ES-ISCED I",41,"4th decile",2,4,7,3,5,4,5
50600,"Distrikt 12","male",29,NA,18,"4th decile",2,3,6,6,1,8,7
50601,"Distrikt 12","female",36,"ES-ISCED IV",37,"6th decile",6,5,0,3,3,5,4
50602,"Distrikt 12","female",43,"ES-ISCED I",26,"3rd decile",3,5,2,5,7,3,7
50603,"Distrikt 12","male",27,"ES-ISCED I",17,"7th decile",7,6,0,6,6,5,3
50604,"Distrikt 12","male",38,"ES-ISCED II",24,"6th decile",8,5,3,2,4,3,9
50605,"Distrikt 12","male",31,"ES-ISCED II",42,"6th decile",2,4,4,7,7,4,5
50606,"Distrikt 12","female",NA,"ES-ISCED II",38,"3rd decile",7,7,4,8,5,5,4
50607,"Distrikt 12","male",33,NA,51,"3rd decile",5,6,4,5,5,5,3
50608,"Distrikt 12","male",30,"ES-ISCED I",34,"6th decile",4,4,7,6,5,8,5
50609,"Distrikt 12","male",36,"ES-ISCED I",31,"7th decile",10,7,6,5,9,6,4
50610,"Distrikt 12","male",43,NA,33,"4th decile",2,4,1,5,5,6,3
50611,"Distrikt 12","male",26,NA,39,"4th decile",2,2,8,7,7,5,5
50612,"Distrikt 12","female",33,"ES-ISCED I",38,"3rd decile",4,5,3,8,7,4,8
50613,"Distrikt 12","female",42,"ES-ISCED I",57,"2nd decile",6,4,1,2,3,5,4
50614,"Distrikt 12","male",49,"ES-ISCED I",39,"5th decile",3,2,3,5,8,7,3
50615,"Distrikt 12","female",22,"ES-ISCED II",35,"2nd decile",5,4,2,4,5,4,5
50616,"Distrikt 12","male",41,NA,27,"5th decile",2,4,5,4,6,3,8
50617,"Distrikt 12","female",36,"ES-ISCED II",41,"4th decile",1,0,3,6,4,6,5
50618,"Distrikt 12","female",51,NA,63,"2nd decile",5,6,5,4,6,4,5
50619,"Distrikt 12","female",32,"ES-ISCED I",24,"4th decile",7,5,2,4,3,4,5
50620,"Distrikt 12","female",NA,"ES-ISCED II",34,"2nd decile",6,6,4,6,4,5,2
50621,"Distrikt 12","male",26,"ES-ISCED II",48,"5th decile",5,2,0,1,4,4,4
50622,"Distrikt 12","female",22,"ES-ISCED I",38,"3rd decile",7,4,5,5,5,3,3
50623,"Distrikt 12","female",19,"ES-ISCED III",30,"5th decile",5,1,2,6,3,3,1
50624,"Distrikt 12","female",38,"ES-ISCED II",36,"5th decile",5,4,3,5,4,3,2
50625,"Distrikt 12","female",NA,"ES-ISCED III",50,"4th decile",5,5,2,4,4,4,3
50626,"Distrikt 12","male",34,"ES-ISCED I",33,"6th decile",5,4,5,5,7,8,5
50627,"Distrikt 12","male",30,"ES-ISCED I",15,"6th decile",5,5,6,6,6,6,4
50628,"Distrikt 12","male",38,"ES-ISCED II",44,"6th decile",5,3,1,2,2,3,6
50629,"Distrikt 12","male",18,"ES-ISCED I",15,"6th decile",5,6,3,2,4,6,7
50630,"Distrikt 12","male",44,NA,26,"6th decile",8,6,2,4,6,4,3
50631,"Distrikt 12","male",22,"ES-ISCED I",28,"5th decile",7,7,4,5,7,0,4
50632,"Distrikt 12","male",17,"ES-ISCED I",34,"5th decile",NA,9,3,8,6,6,2
50633,"Distrikt 12","female",31,"ES-ISCED I",46,"4th decile",2,3,5,4,5,6,4
50634,"Distrikt 12","male",42,NA,40,"4th decile",1,1,2,4,5,4,4
50635,"Distrikt 12","male",24,"ES-ISCED II",48,"6th decile",6,5,1,3,7,4,4
50636,"Distrikt 12","male",29,"ES-ISCED I",51,"5th decile",6,6,2,3,8,5,5
50637,"Distrikt 12","male",59,NA,37,"2nd decile",NA,2,6,7,5,5,6
50638,"Distrikt 12","male",44,NA,40,"5th decile",4,4,6,5,4,2,6
50639,"Distrikt 12","female",NA,"ES-ISCED III",39,"5th decile",6,4,7,8,5,9,3
50640,"Distrikt 12","male",NA,"ES-ISCED III",26,"7th decile",0,4,0,2,3,2,7
50641,"Distrikt 12","male",55,"ES-ISCED I",33,"6th decile",2,3,2,0,4,0,5
50642,"Distrikt 12","female",19,"ES-ISCED III",36,"5th decile",5,4,3,5,3,5,4
50643,"Distrikt 12","male",22,"ES-ISCED II",32,"6th decile",7,8,3,8,5,8,5
50644,"Distrikt 12","male",39,NA,19,"4th decile",7,5,1,4,6,7,2
50645,"Distrikt 12","female",37,"ES-ISCED I",39,"3rd decile",7,8,3,3,4,3,6
50646,"Distrikt 12","female",28,NA,42,"1st decile",4,6,3,6,7,5,8
50647,"Distrikt 12","male",NA,"ES-ISCED II",40,"6th decile",5,4,1,5,4,5,4
50648,"Distrikt 12","male",19,NA,30,"5th decile",5,8,9,6,8,6,4
50649,"Distrikt 12","female",31,"ES-ISCED I",32,"2nd decile",1,4,6,6,4,8,2
50650,"Distrikt 12","male",34,"ES-ISCED I",32,"5th decile",7,5,3,4,6,4,4
50651,"Distrikt 12","female",48,"ES-ISCED I",33,"4th decile",6,6,5,4,5,5,7
50652,"Distrikt 12","male",19,"ES-ISCED I",46,"5th decile",10,8,6,7,8,6,1
50653,"Distrikt 12","male",54,NA,43,"3rd decile",3,3,6,4,3,6,5
50654,"Distrikt 12","male",43,"ES-ISCED I",37,"4th decile",2,3,6,7,6,6,5
50655,"Distrikt 12","male",41,NA,30,"5th decile",4,3,3,4,5,5,7
50656,"Distrikt 12","female",29,"ES-ISCED I",32,"4th decile",4,4,2,5,6,6,3
50657,"Distrikt 12","male",37,"ES-ISCED II",27,"7th decile",NA,2,3,4,3,7,6
50658,"Distrikt 12","female",30,"ES-ISCED I",49,"1st decile",7,5,4,8,5,7,3
50659,"Distrikt 12","female",24,"ES-ISCED II",44,"4th decile",9,7,7,7,8,5,4
50660,"Distrikt 12","female",23,"ES-ISCED III",33,"4th decile",4,3,1,5,6,2,2
50661,"Distrikt 12","female",30,"ES-ISCED II",46,"2nd decile",7,7,3,9,4,7,7
50662,"Distrikt 12","female",34,"ES-ISCED II",18,"5th decile",5,4,1,3,3,3,2
50663,"Distrikt 12","male",43,NA,29,"5th decile",5,5,5,6,5,5,5
50664,"Distrikt 12","male",42,"ES-ISCED I",41,"6th decile",3,3,2,7,5,6,5
50665,"Distrikt 12","male",28,NA,51,"3rd decile",3,5,2,4,2,5,5
50666,"Distrikt 12","male",35,"ES-ISCED II",43,"7th decile",4,5,4,5,3,4,6
50667,"Distrikt 12","male",43,"ES-ISCED I",35,"6th decile",4,4,1,4,5,1,4
50668,"Distrikt 12","male",17,"ES-ISCED II",32,"6th decile",2,1,2,3,1,4,5
50669,"Distrikt 12","male",25,"ES-ISCED III",23,"9th decile",7,3,6,4,3,5,6
50670,"Distrikt 12","male",40,"ES-ISCED II",38,"6th decile",4,3,2,1,3,2,7
50671,"Distrikt 12","female",32,"ES-ISCED II",31,"5th decile",6,4,0,2,4,4,7
50672,"Distrikt 12","female",34,"ES-ISCED I",24,"4th decile",5,3,3,6,6,1,5
50673,"Distrikt 12","male",20,NA,34,"4th decile",2,3,3,7,9,5,5
50674,"Distrikt 12","male",18,"ES-ISCED II",40,"5th decile",5,7,0,2,5,5,4
50675,"Distrikt 12","male",31,NA,46,"2nd decile",4,5,7,8,6,3,4
50676,"Distrikt 12","female",37,"ES-ISCED II",41,"4th decile",7,4,2,4,2,3,5
50677,"Distrikt 12","male",30,"ES-ISCED II",17,"6th decile",3,3,8,6,5,7,8
50678,"Distrikt 12","female",55,NA,40,"1st decile",4,6,3,2,1,3,6
50679,"Distrikt 12","male",46,NA,35,"4th decile",0,4,8,6,7,4,3
50680,"Distrikt 12","male",42,"ES-ISCED I",32,"6th decile",4,5,7,6,4,4,6
50681,"Distrikt 12","female",27,"ES-ISCED I",40,"2nd decile",4,6,5,4,4,5,2
50682,"Distrikt 12","female",41,NA,38,"1st decile",2,4,1,2,2,0,5
50683,"Distrikt 12","male",20,"ES-ISCED II",39,"6th decile",6,5,2,5,4,3,5
50684,"Distrikt 12","male",29,"ES-ISCED I",29,"5th decile",5,3,6,5,6,5,6
50685,"Distrikt 12","male",32,NA,38,"4th decile",0,3,1,4,5,5,3
50686,"Distrikt 12","female",24,"ES-ISCED II",36,"4th decile",2,1,5,5,4,1,4
50687,"Distrikt 12","male",39,"ES-ISCED II",37,"6th decile",7,5,3,2,5,3,3
50688,"Distrikt 12","female",56,"ES-ISCED II",18,"5th decile",2,2,1,3,4,7,3
50689,"Distrikt 12","male",25,"ES-ISCED I",45,"4th decile",4,4,2,5,4,6,5
50690,"Distrikt 12","male",29,"ES-ISCED I",29,"6th decile",6,4,1,2,3,2,3
50691,"Distrikt 12","male",29,"ES-ISCED I",44,"5th decile",5,8,3,7,4,9,6
50692,"Distrikt 12","female",28,"ES-ISCED II",25,"4th decile",4,4,4,2,2,4,6
50693,"Distrikt 12","male",19,"ES-ISCED III",36,"8th decile",4,4,2,5,7,3,3
50694,"Distrikt 12","male",25,NA,18,"6th decile",0,1,5,5,4,8,2
50695,"Distrikt 12","female",22,"ES-ISCED II",37,"5th decile",5,4,4,4,3,4,6
50696,"Distrikt 12","male",NA,"ES-ISCED II",38,"6th decile",10,7,5,5,5,5,1
50697,"Distrikt 12","female",31,"ES-ISCED III",34,"6th decile",3,1,1,5,3,0,3
50698,"Distrikt 12","male",NA,"ES-ISCED III",27,"7th decile",3,5,4,7,5,8,4
50699,"Distrikt 12","female",22,"ES-ISCED II",42,"3rd decile",1,2,4,8,5,8,6
50700,"Distrikt 12","female",NA,"ES-ISCED IV",15,"5th decile",7,8,0,5,3,6,3
50701,"Distrikt 12","female",29,NA,37,"2nd decile",6,6,7,5,5,5,6
50702,"Distrikt 12","male",NA,"ES-ISCED II",35,"5th decile",2,5,3,4,3,4,5
50703,"Distrikt 12","female",24,"ES-ISCED II",34,"4th decile",5,5,0,2,4,2,5
50704,"Distrikt 12","male",NA,"ES-ISCED II",26,"7th decile",7,5,3,5,4,5,5
50705,"Distrikt 12","female",63,NA,44,"2nd decile",6,4,5,4,1,4,7
50706,"Distrikt 12","female",41,"ES-ISCED I",32,"3rd decile",8,6,3,3,5,6,4
50707,"Distrikt 12","male",51,NA,42,"3rd decile",3,3,1,3,4,5,4
50708,"Distrikt 12","male",38,"ES-ISCED II",27,"6th decile",7,1,2,2,3,6,8
50709,"Distrikt 12","male",44,NA,22,"5th decile",8,6,1,3,5,3,6
50710,"Distrikt 12","female",39,"ES-ISCED I",35,"2nd decile",4,7,2,5,3,9,5
50711,"Distrikt 12","male",25,"ES-ISCED I",43,"5th decile",6,6,4,4,5,2,4
50712,"Distrikt 12","male",40,"ES-ISCED I",28,"6th decile",6,6,7,6,6,8,4
50713,"Distrikt 12","male",18,"ES-ISCED II",42,"4th decile",4,4,4,5,2,3,5
50714,"Distrikt 12","female",30,"ES-ISCED I",40,"2nd decile",5,5,3,6,5,5,5
50715,"Distrikt 12","female",41,NA,32,"1st decile",6,5,3,2,2,4,3
50716,"Distrikt 12","female",27,"ES-ISCED II",47,"5th decile",7,7,1,1,4,5,9
50717,"Distrikt 12","male",46,NA,36,"3rd decile",3,4,4,6,2,6,7
50718,"Distrikt 12","male",35,"ES-ISCED I",35,"6th decile",7,6,1,6,6,4,4
50719,"Distrikt 12","female",NA,"ES-ISCED II",39,"3rd decile",2,2,3,3,3,4,3
50720,"Distrikt 12","female",NA,"ES-ISCED III",45,"5th decile",2,5,4,4,0,9,8
50721,"Distrikt 12","male",48,"ES-ISCED II",44,"7th decile",4,4,2,3,2,4,10
50722,"Distrikt 12","male",45,NA,49,"3rd decile",6,6,3,3,5,5,2
50723,"Distrikt 12","male",34,"ES-ISCED I",43,"4th decile",5,4,3,5,8,6,6
50724,"Distrikt 12","male",56,NA,46,"3rd decile",5,7,0,2,5,3,4
50725,"Distrikt 12","female",31,"ES-ISCED II",22,"4th decile",5,4,1,6,7,2,6
50726,"Distrikt 12","male",31,"ES-ISCED II",41,"6th decile",3,4,4,2,4,4,3
50727,"Distrikt 12","female",34,NA,41,"3rd decile",5,8,4,4,0,3,4
50728,"Distrikt 12","male",36,NA,46,"3rd decile",2,4,6,5,10,5,4
50729,"Distrikt 12","male",23,"ES-ISCED I",32,"5th decile",4,5,3,4,8,4,4
50730,"Distrikt 12","female",36,"ES-ISCED II",33,"4th decile",7,6,4,5,5,5,6
50731,"Distrikt 12","female",58,NA,21,"3rd decile",1,3,5,2,3,4,7
50732,"Distrikt 12","female",24,"ES-ISCED I",37,"3rd decile",3,5,5,4,4,7,7
50733,"Distrikt 12","female",27,"ES-ISCED II",35,"3rd decile",4,5,6,4,5,7,6
50734,"Distrikt 12","female",NA,NA,43,"1st decile",6,8,4,6,5,3,3
50735,"Distrikt 12","male",NA,"ES-ISCED II",29,"6th decile",3,3,3,6,4,2,3
50736,"Distrikt 12","male",31,NA,41,"3rd decile",6,7,7,4,8,4,2
50737,"Distrikt 12","female",20,NA,27,"1st decile",2,4,5,6,7,6,5
50738,"Distrikt 12","female",37,"ES-ISCED I",42,"2nd decile",5,6,4,6,6,6,4
50739,"Distrikt 12","male",38,"ES-ISCED I",55,"5th decile",7,7,6,4,6,2,4
50740,"Distrikt 12","female",45,"ES-ISCED I",46,"3rd decile",3,3,0,5,6,5,5
50741,"Distrikt 12","female",39,"ES-ISCED I",49,"2nd decile",8,6,6,2,4,5,2
50742,"Distrikt 12","female",42,"ES-ISCED II",50,"3rd decile",5,5,NA,1,2,1,2
50743,"Distrikt 12","male",26,"ES-ISCED I",32,"5th decile",6,5,0,0,2,3,6
50744,"Distrikt 12","male",NA,"ES-ISCED III",28,"7th decile",6,4,4,5,4,4,3
50745,"Distrikt 12","female",46,NA,47,"1st decile",5,4,8,8,5,7,7
50746,"Distrikt 12","female",25,"ES-ISCED I",38,"2nd decile",5,3,4,8,4,4,5
50747,"Distrikt 12","male",20,"ES-ISCED II",39,"7th decile",2,2,4,6,3,5,5
50748,"Distrikt 12","female",22,"ES-ISCED II",38,"4th decile",6,5,5,6,7,8,4
50749,"Distrikt 12","male",48,NA,36,"4th decile",0,2,4,5,6,6,8
50750,"Distrikt 12","female",33,"ES-ISCED I",39,"2nd decile",4,6,3,6,5,0,6
50751,"Distrikt 12","female",26,"ES-ISCED II",37,"4th decile",4,5,2,3,5,6,4
50752,"Distrikt 12","female",33,"ES-ISCED I",38,"4th decile",4,6,0,4,8,4,4
50753,"Distrikt 12","female",40,"ES-ISCED I",20,"2nd decile",NA,0,3,4,5,5,6
50754,"Distrikt 12","female",41,NA,49,"1st decile",1,1,3,8,2,5,9
50755,"Distrikt 12","male",38,NA,32,"4th decile",7,4,6,4,2,8,6
50756,"Distrikt 12","female",34,"ES-ISCED I",30,"4th decile",5,7,4,5,4,4,6
50757,"Distrikt 12","female",22,"ES-ISCED I",35,"3rd decile",9,8,4,4,4,6,6
50758,"Distrikt 12","male",22,"ES-ISCED I",31,"5th decile",6,4,10,6,6,6,3
50759,"Distrikt 12","female",23,"ES-ISCED II",34,"4th decile",4,3,6,6,8,6,6
50760,"Distrikt 12","female",36,"ES-ISCED I",35,"3rd decile",3,3,8,8,10,6,4
50761,"Distrikt 12","male",35,NA,45,"3rd decile",3,6,5,4,3,6,6
50762,"Distrikt 12","male",23,"ES-ISCED I",22,"6th decile",1,5,5,6,4,8,4
50763,"Distrikt 12","male",42,"ES-ISCED I",33,"6th decile",9,9,2,7,6,5,5
50764,"Distrikt 12","female",NA,"ES-ISCED II",44,"4th decile",6,5,5,6,5,5,8
50765,"Distrikt 12","female",34,"ES-ISCED II",37,"4th decile",2,3,5,5,8,3,4
50766,"Distrikt 12","male",29,"ES-ISCED II",35,"6th decile",6,5,0,4,2,8,3
50767,"Distrikt 12","female",17,"ES-ISCED II",32,"3rd decile",4,4,2,8,3,7,7
50768,"Distrikt 12","male",43,"ES-ISCED I",41,"5th decile",6,4,5,3,6,3,5
50769,"Distrikt 12","female",39,"ES-ISCED I",35,"3rd decile",4,4,3,7,5,6,8
50770,"Distrikt 12","male",31,"ES-ISCED II",25,"7th decile",9,5,2,6,4,4,3
50771,"Distrikt 12","male",NA,"ES-ISCED II",44,"4th decile",3,3,3,3,3,4,4
50772,"Distrikt 12","male",35,"ES-ISCED I",38,"5th decile",3,4,1,3,3,3,5
50773,"Distrikt 12","female",40,NA,39,"1st decile",3,5,3,5,5,5,1
50774,"Distrikt 12","female",26,"ES-ISCED II",31,"3rd decile",5,4,5,8,NA,10,3
50775,"Distrikt 12","male",36,"ES-ISCED I",35,"6th decile",3,5,1,0,2,3,4
50776,"Distrikt 12","male",53,"ES-ISCED I",46,"6th decile",6,6,5,6,3,5,4
50777,"Distrikt 12","male",21,"ES-ISCED II",31,"5th decile",3,2,5,1,3,4,5
50778,"Distrikt 12","female",37,"ES-ISCED I",38,"3rd decile",5,4,5,3,3,6,7
50779,"Distrikt 12","female",30,NA,36,"1st decile",5,5,4,5,2,5,2
50780,"Distrikt 12","male",36,"ES-ISCED II",35,"6th decile",7,3,3,5,5,5,4
50781,"Distrikt 12","female",25,"ES-ISCED I",35,"4th decile",7,6,3,4,5,6,3
50782,"Distrikt 12","male",18,"ES-ISCED I",39,"5th decile",2,0,3,5,5,5,2
50783,"Distrikt 12","female",39,"ES-ISCED II",36,"4th decile",2,4,5,3,7,3,5
50784,"Distrikt 12","female",31,"ES-ISCED II",37,"4th decile",3,3,6,2,3,5,7
50785,"Distrikt 12","male",27,"ES-ISCED II",42,"6th decile",9,6,8,9,5,8,6
50786,"Distrikt 12","female",28,"ES-ISCED III",46,"6th decile",7,6,4,3,4,2,2
50787,"Distrikt 12","male",31,"ES-ISCED II",36,"5th decile",3,4,1,6,3,4,5
50788,"Distrikt 12","male",52,"ES-ISCED II",23,"8th decile",4,5,2,4,3,9,6
50789,"Distrikt 12","male",36,"ES-ISCED II",22,"6th decile",5,5,2,3,1,7,5
50790,"Distrikt 12","male",31,"ES-ISCED I",31,"6th decile",4,5,1,3,7,4,4
50791,"Distrikt 12","female",18,"ES-ISCED II",41,"3rd decile",2,4,2,4,4,4,8
50792,"Distrikt 12","female",47,NA,33,"2nd decile",4,5,4,6,7,4,7
50793,"Distrikt 12","female",29,NA,46,"2nd decile",7,9,7,6,6,8,8
50794,"Distrikt 12","female",25,"ES-ISCED II",42,"3rd decile",0,1,3,6,5,6,4
50795,"Distrikt 12","male",38,"ES-ISCED II",28,"6th decile",10,7,3,3,2,4,8
50796,"Distrikt 12","female",22,"ES-ISCED I",35,"2nd decile",3,4,6,8,10,5,5
50797,"Distrikt 12","female",17,"ES-ISCED I",26,"2nd decile",0,3,1,2,4,4,4
50798,"Distrikt 12","male",28,"ES-ISCED II",35,"5th decile",3,5,1,5,6,5,4
50799,"Distrikt 12","female",30,"ES-ISCED II",40,"3rd decile",3,4,8,6,6,5,9
50800,"Distrikt 12","male",26,"ES-ISCED I",30,"5th decile",6,6,3,6,6,6,6
50801,"Distrikt 12","female",34,"ES-ISCED I",49,"1st decile",6,6,4,7,8,6,4
50802,"Distrikt 12","male",27,"ES-ISCED II",28,"7th decile",7,5,2,3,5,4,6
50803,"Distrikt 12","female",40,NA,40,"1st decile",NA,0,4,4,3,4,6
50804,"Distrikt 12","male",28,"ES-ISCED I",42,"6th decile",5,6,3,4,4,4,2
50805,"Distrikt 12","female",31,NA,45,"2nd decile",5,5,6,5,2,6,4
50806,"Distrikt 12","female",22,"ES-ISCED II",31,"4th decile",0,3,3,4,1,5,3
50807,"Distrikt 12","male",22,"ES-ISCED I",33,"5th decile",1,1,5,4,3,3,4
50808,"Distrikt 12","female",43,"ES-ISCED I",37,"3rd decile",4,5,0,4,2,7,8
50809,"Distrikt 12","male",NA,"ES-ISCED II",27,"6th decile",9,6,3,5,3,5,1
50810,"Distrikt 12","female",41,"ES-ISCED I",48,"3rd decile",5,6,4,3,5,5,4
50811,"Distrikt 12","male",45,NA,48,"4th decile",1,2,8,4,2,7,7
50812,"Distrikt 12","female",55,NA,27,"3rd decile",4,6,2,3,1,2,9
50813,"Distrikt 12","female",26,"ES-ISCED II",35,"4th decile",4,5,3,8,6,4,5
50814,"Distrikt 12","male",27,"ES-ISCED II",44,"6th decile",5,5,2,6,4,4,4
50815,"Distrikt 12","male",25,"ES-ISCED II",28,"7th decile",7,3,1,4,5,4,4
50816,"Distrikt 12","male",37,"ES-ISCED I",42,"5th decile",6,6,3,3,4,1,4
50817,"Distrikt 12","male",19,"ES-ISCED II",47,"5th decile",8,6,3,4,7,2,3
50818,"Distrikt 12","female",35,"ES-ISCED I",34,"4th decile",0,3,4,4,5,6,6
50819,"Distrikt 12","male",38,"ES-ISCED I",36,"5th decile",8,5,5,5,8,6,4
50820,"Distrikt 12","male",NA,"ES-ISCED II",27,"6th decile",5,6,5,4,2,3,2
50821,"Distrikt 12","male",34,"ES-ISCED II",23,"7th decile",7,6,4,3,3,4,3
50822,"Distrikt 12","male",28,"ES-ISCED I",38,"4th decile",5,5,5,5,5,7,1
50823,"Distrikt 12","male",42,"ES-ISCED I",37,"6th decile",8,5,2,5,3,5,6
50824,"Distrikt 12","male",27,"ES-ISCED I",35,"4th decile",4,5,4,4,3,3,3
50825,"Distrikt 12","female",NA,"ES-ISCED II",24,"5th decile",6,7,5,4,2,7,3
50826,"Distrikt 12","male",34,"ES-ISCED I",36,"6th decile",0,2,5,7,7,8,6
50827,"Distrikt 12","male",37,"ES-ISCED I",50,"5th decile",6,7,4,5,8,5,3
50828,"Distrikt 12","male",48,"ES-ISCED I",35,"7th decile",8,7,3,2,6,6,7
50829,"Distrikt 12","female",40,"ES-ISCED II",34,"4th decile",6,5,0,4,5,3,4
50830,"Distrikt 12","male",24,"ES-ISCED II",37,"5th decile",5,4,1,1,4,8,6
50831,"Distrikt 12","male",39,"ES-ISCED I",30,"6th decile",4,4,5,4,2,4,4
50832,"Distrikt 12","male",NA,"ES-ISCED II",37,"5th decile",0,1,6,4,5,6,6
50833,"Distrikt 12","male",20,"ES-ISCED I",37,"6th decile",8,6,4,7,6,9,7
50834,"Distrikt 12","male",NA,"ES-ISCED III",39,"9th decile",9,7,0,1,3,1,2
50835,"Distrikt 12","female",22,"ES-ISCED II",35,"3rd decile",5,6,0,3,6,1,2
50836,"Distrikt 12","male",45,"ES-ISCED I",52,"5th decile",4,5,NA,3,2,4,4
50837,"Distrikt 12","female",28,"ES-ISCED II",36,"3rd decile",1,3,2,5,7,8,5
50838,"Distrikt 12","female",49,"ES-ISCED I",33,"2nd decile",4,2,4,5,7,7,5
